"Export time: 8/7/2022, 5:59:11 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","42","Cotton Balls [Pack of 2000] Medium Non-Sterile Absorbent 100% Cotton Prepping Balls for Make-Up Nail Polish Removal Applying Oil Lotion or Powder Crafts","Vakly","$17.99","87","2","$1565","05/21/2018","$7.66","195","4.2","$10.33","26162","Industrial & Scientific","B07D7H35CS","https://www.amazon.com/dp/B07D7H35CS"
"","","43","Cotton Too 200 Count Triple Size 100% Cotton Balls 2 Pack","Cotton Too","$16.49","257","8","$4238","12/27/2018","$10.25","1780","4.6","$6.24","68599","Beauty & Personal Care","B07G8B74SG","https://www.amazon.com/dp/B07G8B74SG"
"","","44","Jumbo Cotton Balls - 100 ct - up up TRG","UP and UP","$7.49","176","5","$1318","10/13/2017","...","116","4","","70869","Beauty & Personal Care","B01FE635U6","https://www.amazon.com/dp/B01FE635U6"
"","","45","Swisspers Cotton Balls Jumbo Plus Size 70 Count","Swisspers","$6.03","230","7","$1387","03/31/2008","$2.01","444","4.7","$4.02","31487","Beauty & Personal Care","B006AR6DYY","https://www.amazon.com/dp/B006AR6DYY"
"","","46","Swisspers Super Jumbo Cotton Balls 70 ea ( Pack of 6)","Swisspers","$15.73","21","0","$330","07/10/2016","$6.64","53","4.8","$9.09","46124","Beauty & Personal Care","B01IADYZ2M","https://www.amazon.com/dp/B01IADYZ2M"
"","","47","Equate Beauty Cotton Balls Large Jumbo Size 400 Count Package 2 Pack (Includes 800 Big Plus Size Jumbo Cotton Balls Total)","Equate","$12.50","70","2","$875","02/19/2019","...","22","3.8","","77268","Beauty & Personal Care","B07QNQ91M1","https://www.amazon.com/dp/B07QNQ91M1"
"","","48","Simply Soft Cotton Rounds 100% Cotton Absorbent and Textured Cotton Pads are Lint Free 100 Count (Pack of 3)","Simply Soft","$7.99","4096","136","$32727","11/29/2018","$3.58","12322","4.7","$4.41","1597","Beauty & Personal Care","B07L58T3T5","https://www.amazon.com/dp/B07L58T3T5"
"","","49","Natural Cotton Balls Cotton Swabs for Nail & Make-up Removal - 50 Cotton Balls in one pack","Generic","$3.97","174","5","$691","09/27/2020","$0.11","179","4.2","$3.86","76539","Beauty & Personal Care","B08CCGHW7P","https://www.amazon.com/dp/B08CCGHW7P"
"","","50","Hedume 1200 Count Cotton Balls 100% Pure Cotton Fragrance & Chlorine-Free Organic Cotton Balls (12 Pack  100 Count)","Hedume","$21.99","85","2","$1869","02/21/2020","$11.36","74","3.7","$10.63","85753","Beauty & Personal Care","B0852333HG","https://www.amazon.com/dp/B0852333HG"
"","","51","Cotton Balls Kendall-Medium-4000/case-Prepping Balls2600 by COVIDIEN","Curity","$19.75","11","0","$217","08/27/2009","$11","105","4.5","$8.75","113723","Beauty & Personal Care","B0085OSXAW","https://www.amazon.com/dp/B0085OSXAW"
