"Export time: 8/6/2022, 4:22:56 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","41","False Eyelashes Dramatic Faux Mink Lashes Wispy Fluffy 19MM Curly FANXITON 3D Fake Eyelashes 10 Pairs Pack","FANXITON","$7.99","6887","229","$55027","12/11/2021","$4.43","1076","4.4","$3.56","1814","Beauty & Personal Care","B09MQK4PR5","https://www.amazon.com/dp/B09MQK4PR5"
"","","42","Ardell Faux Mink Individuals - Medium Black (60086)","Ardell","$6.00","120","4","$720","09/16/2019","$2.6","200","4.5","$3.40","76162","Beauty & Personal Care","B07D5N11KV","https://www.amazon.com/dp/B07D5N11KV"
"","","43","Gmagictobo Fake Eyelashes Natural 15MM Cat Eye Lashes Pack Short Fluffy Faux Mink Thick Curly 3D Dramatic Soft Strip False Eye Lashes Multipack","Gmagictobo","$9.99","919","30","$9181","06/08/2021","$6.27","515","4.4","$3.72","15873","Beauty & Personal Care","B0969XLRPH","https://www.amazon.com/dp/B0969XLRPH"
"","","44","HBZGTLAD 5Pairs 3D Faux Mink Lashes Natural Long Fluffy False Eyelashes Soft Eye Lashes Reusable Makeup Short Lashes Extension for Beauty (FG-003)","HBZGTLAD","$7.21","...","...","...","05/25/2022","$3.71","2","3","$3.50","158254","...","B09ZXH7KY8","https://www.amazon.com/dp/B09ZXH7KY8"
"","","45","Cuckoo 20 Pairs False Eyelashes 3D Faux Mink Lashes Natural Look Wispy Fake EyelashesFluffy Volume Long Thick Lashes Pack 4 Styles Mixedwith 2pc Eyelash Glue and Applicator Tool","Cuckoo","$15.99","1080","36","$17269","05/13/2021","$10.67","675","4.2","$5.32","14764","Beauty & Personal Care","B08ZXK971J","https://www.amazon.com/dp/B08ZXK971J"
"","","46","Larbois 7 Pairs False Eyelashes Fluffy Dramatic Fake Eyelashes Strips Cross Soft Natural Faux Mink Lashes 3D Volume Reusable Wispy Lashes Pack","Larbois","$3.49","1348","44","$4705","12/16/2021","$0.27","110","4.2","$3.22","4041","Beauty & Personal Care","B09J2N9SJ7","https://www.amazon.com/dp/B09J2N9SJ7"
"","","47","Ruairie Dramatic False Eyelashes Mink 22MM Long Fluffy Volume Fake Eyelashes 8 Styles Mixed Soft Thick Wispy Faux Mink Lashes Bulk","Ruairie","$8.99","2558","85","$22996","11/23/2021","$5.35","1271","4.2","$3.64","5036","Beauty & Personal Care","B09L69NTXV","https://www.amazon.com/dp/B09L69NTXV"
"","","48","KSYOO Clear Band Faux Mink Lashes D Curl 12-17mm Semi-dramatic Cat Eye Wispy 3D Multi layered Invisible Band Eyelashes Strip Knot-Free Lash Reusable 100% Handmade & Cruelty-Free Easy to Apply- 5 Pairs (Clear Band V1)","KSYOO","$9.99","4497","149","$44925","11/28/2021","$6.27","557","4","$3.72","4443","Beauty & Personal Care","B09QVKKGNC","https://www.amazon.com/dp/B09QVKKGNC"
"","","49","Brieve 18mm 5 Pairs 3D False Eyelashes Pack Fluffy Thick Curled Faux Mink Lashes Strip Lash Natural Look Makeup Tools(3D05)","Brieve","$6.92","1579","52","$10927","09/10/2021","$3.45","1429","4.2","$3.47","11569","Beauty & Personal Care","B09DGBDFBS","https://www.amazon.com/dp/B09DGBDFBS"
"","","50","Cuckoo Eyelashes Lashes Pack5 Pairs 3D Faux Mink Eyelashes with Eyelash Glue KitNatural False Eyelashes for WomenReusable Makeup Soft Natural Look Fake Eyelashes","Cuckoo","$9.99","2090","69","$20879","01/07/2021","$6.27","1464","4.2","$3.72","6373","Beauty & Personal Care","B08NVR89C7","https://www.amazon.com/dp/B08NVR89C7"
