"Export time: 8/6/2022, 8:45:40 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","98","GL-Turelifes Mermaid Sequins Chunky Glitter Liquid Eyeshadow Glitter Body Gel Festival Glitter Cosmetic Face Hair Nails Makeup Long Lasting Sparkling 30g (09 White)","GL-Turelifes","$9.99","2153","71","$21508","10/17/2019","$5.65","1897","4.5","$4.34","8092","Beauty & Personal Care","B07TZ3LKGH","https://www.amazon.com/dp/B07TZ3LKGH"
"","","99","30 Luxury Colors of Ultra Extra Fine Large and Chunky Non Toxic Glitter Set With Heart Star Shape - For Slime Party Invitation Lip Gloss Face Body Nail Arts Festival and Child's Fun Craft","LuxAx","$14.94","166","5","$2480","01/07/2018","$7.56","1403","4.7","$7.38","39892","Arts Crafts & Sewing","B078W88Z16","https://www.amazon.com/dp/B078W88Z16"
"","","100","30 Grams Loose Glitter Spray - Holographic Glitter Spray - Cosmetic Grade - Makeup Face Body Nail Festival Rave Beauty Craft (Iridescent)","Electric Bliss Beauty","$12.95","1413","47","$18298","04/14/2018","$7.47","1208","4.1","$5.48","15229","Beauty & Personal Care","B07PYJ6ZXX","https://www.amazon.com/dp/B07PYJ6ZXX"
"","","101","Elmer's 3D Washable Glitter Glue Pens 31 Rainbow and Glitter Colors (E198)","Elmer's","$11.99","237","7","$2842","04/17/2005","$5.05","585","4.7","$6.94","14259","Arts Crafts & Sewing","B000AN3932","https://www.amazon.com/dp/B000AN3932"
"","","102","Holographic Ultra Fine Glitter Powder 100g/3.52oz Extra Fine Epoxy Glitter Flakes Crafts Sequins 1/170'' 0.0059'' 0.15mm for Resin Arts Crafts Body Face Nail Tumblers Slime - Black","JEMESI","$8.99","310","10","$2787","01/06/2022","$4.72","27","4.9","$4.27","9955","Arts Crafts & Sewing","B09PYMYM3K","https://www.amazon.com/dp/B09PYMYM3K"
"","","103","DAGEDA Body Glitter Gel Face Glitters Body Gel Sequins Shimmer Liquid Eyeshadow Chunky Glitter for Face Hair Nails Holographic Cosmetic Laser Powder Festival Glitter Makeup (WhiteSilver and Pink)","DAGEDA","$13.99","30","1","$420","06/12/2022","$8.35","0","","$5.64","227586","Beauty & Personal Care","B0B3XLGYXF","https://www.amazon.com/dp/B0B3XLGYXF"
"","","104","36 Colors Glitter Set Fine Glitter for Resin Arts and Craft Supplies Glitter Cosmetic Glitter for Body Nail Face Hair Eyeshadow Lip Gloss Makeup Festival Glitter for Decoration","LICOOL GLITTER","$11.99","103","3","$1235","08/27/2021","$6.42","60","4.4","$5.57","29537","Arts Crafts & Sewing","B09DV9MCQV","https://www.amazon.com/dp/B09DV9MCQV"
"","","105","Body Glitter Makeup Set 2Pcs Mermaid Sequins Face Glitter Gel Makeup for Body Hair Face Nail Eyeshadow Long Lasting Waterproof Liquid Glitter Gel Total 10 Colors Available (1 White 2PCS)","KIMIEYE","$6.99","105","3","$734","05/05/2022","$2.89","0","","$4.10","103397","Beauty & Personal Care","B09ZPX74DF","https://www.amazon.com/dp/B09ZPX74DF"
"","","106","Thermoweb Therm O Web Glitter Dust-silver","Glitter Dust","$9.81","690","23","$6769","04/20/2012","$4.8","291","4.3","$5.01","9279","Arts Crafts & Sewing","B007WDW70E","https://www.amazon.com/dp/B007WDW70E"
"","","107","Renfio Iridescent Ultra Fine Glitter Powder Resin Supplies Glitters PET Flake Crafts Sequins 1/128' 0.008' 0.2mm Epoxy Chips Flakes for Tumblers Slime Painting 1.75 Oz (50g) - Dream Rainbow","Renfio","$7.29","1620","54","$11810","04/02/2021","...","713","4.7","","1959","Arts Crafts & Sewing","B091MZFRDG","https://www.amazon.com/dp/B091MZFRDG"
"","","108","Hemway Glitter Paint Additive Glitter Crystals for Acrylic Paint Interior & Exterior Walls Wood Varnish Furniture Matte Gloss Satin Silk - 100g / 3.5oz - Silver Holographic","Hemway","$19.95","2279","75","$45466","04/11/2017","$14.04","11853","4.4","$5.91","3712","Tools & Home Improvement","B06ZYBZD9W","https://www.amazon.com/dp/B06ZYBZD9W"
"","","109","NYX PROFESSIONAL MAKEUP Face & Body Glitter Gold","NYX PROFESSIONAL MAKEUP","$5.99","4073","135","$24397","05/11/2018","$1.97","6916","4.5","$4.02","4319","Beauty & Personal Care","B079D357JY","https://www.amazon.com/dp/B079D357JY"
"","","110","Unicorn Sparkle Association Chunky Biodegradable Eco Glitter for Crafts Art Makeup--Great for Kids and Fair Trade Too!","Unicorn Sparkle Association","$10.99","50","1","$550","09/13/2021","$5.8","48","4.6","$5.19","45832","Arts Crafts & Sewing","B09G5G53NJ","https://www.amazon.com/dp/B09G5G53NJ"
"","","111","Laza 4g/0.14oz Diamond Nail Powder Reflective Glitter Sparkling Silver Triangle Glitter Holographic Sequin Laser Powder Dust Fairy Dust Nail Art Decorations for Nail Art Tips Manicure","Laza","$7.59","60","2","$455","05/24/2022","...","0","","","111490","Beauty & Personal Care","B0B292GH41","https://www.amazon.com/dp/B0B292GH41"
"","","112","Black Sparkle Glitter 3 From Royal Care Cosmetics","Royal Care Cosmetics","$6.37","25","0","$159","06/09/2015","$2.32","428","3.8","$4.05","54713","Beauty & Personal Care","B00K2FA5LW","https://www.amazon.com/dp/B00K2FA5LW"
"","","113","12 Color 3D Flamingo Nail Art Glitter Sequins Splarkly Laser Summer Theme Pattern Flamingo Coconut Tree Cactus Design Nail Sequin Acrylic Paillettes Holographic for Nail Art Decoration Makeup DIY","WEYATO","$6.99","30","1","$210","05/31/2021","$3.51","6","4.5","$3.48","152691","Beauty & Personal Care","B096BBD7R1","https://www.amazon.com/dp/B096BBD7R1"
"","","114","COVER FX Glitter Drops 0.5 Fl Oz","Cover FX","$9.97","232","7","$2313","04/14/2018","...","120","4.2","","47499","Beauty & Personal Care","B079C5NW1L","https://www.amazon.com/dp/B079C5NW1L"
"","","115","Pacon P0091390 Spectra Glitter Sparkling Crystals Iridescent 16-Ounce Jar","Spectra","$11.39","488","16","$5558","06/19/2006","$5.16","710","4.6","$6.23","9399","Arts Crafts & Sewing","B00290HCQO","https://www.amazon.com/dp/B00290HCQO"
"","","116","Laza Ultra Fine Glitter 4 Colors 80ml Arts and Craft Glitter Mixed Ultra Fine Powder Sequins for Resin Nail Art Epoxy Tumbler Decoration Weddings Card Flowers Scrapbooking - Pink Gold","Laza","$14.99","200","6","$2998","11/22/2020","$8.97","296","4.8","$6.02","17753","Arts Crafts & Sewing","B08ZY1WN9D","https://www.amazon.com/dp/B08ZY1WN9D"
"","","117","Artdone 16 Jars Chrome Nail Powder Metallic Mirror Effect Holographic Aurora Chameleon Pigment 1g/Jar for Nail Art Gel Polish Mermaid Unicorn Dipping Powder","Artdone","$13.99","7179","239","$100434","07/03/2020","$8.12","5599","4.5","$5.87","1168","Beauty & Personal Care","B08CBZXXNT","https://www.amazon.com/dp/B08CBZXXNT"
"","","118","Silver Holographic Chunky Cosmetic Glitter Body Hair Face Eye Nail for Festival Carnival Concert Party Beauty Rave Accessories Different Sizes&Shapes 14g + Quick Dry Primer Glue Gel(5ml)","GA&EN","$6.99","1641","54","$11471","07/15/2018","$2.89","2060","4.5","$4.10","8673","Beauty & Personal Care","B07FMJ4W37","https://www.amazon.com/dp/B07FMJ4W37"
"","","119","24 Colors Glitter Set Fine Glitter for Resin Arts and Craft Supplies Glitter Festival Glitter Powder Makeup Glitter Cosmetic Glitter for Body Nail Face Hair Eyeshadow Lip Gloss Making","LICOOL GLITTER","$8.99","...","...","...","04/01/2022","...","2","5","","","...","B09X33C787","https://www.amazon.com/dp/B09X33C787"
"","","120","IBONRAY Euphoria Glitter Makeup Set Glitter Tears Holographic Chunky Glitter Mix Irridescent Chunky Sequins Flakes Sparkle Cosmetic Tumbler Loose Glitter for Face Body Eye Hair Nail Art (32 Colors)","ibonray","$14.99","0","0","$0","02/18/2022","$8.97","1","5","$6.02","240465","Beauty & Personal Care","B09SWQQVFW","https://www.amazon.com/dp/B09SWQQVFW"
"","","121","HUANTAITAI Face & Body Glitter Silver Glitter Mermaid Sequins Chunky Glitter Liquid Eyeshadow Glitter Body Gel Festival Glitter Cosmetic Face Hair Nails Makeup Long Lasting Sparkling","QEEPAN","$6.99","45","1","$315","09/02/2021","$2.89","15","4.6","$4.10","191679","Beauty & Personal Care","B09FDDG7KY","https://www.amazon.com/dp/B09FDDG7KY"
"","","122","Glitter","Mariah Carey (Actor) Max Beesley (Actor) Vondie Curtis-Hall (Director) & 0 more Rated: PG-13 Format: VHS Tape","$9.45","","","","06/03/2002","$4.26","835","4.7","$5.19","339110","Movies & TV","B00005TPMW","https://www.amazon.com/dp/B00005TPMW"
"","","123","MEICOLY Blue Body GlitterMermaid Sequins Liquid Holographic Glitter GelFace Eye Lip Hair Nail Festival MakeupSparkling Body Glitter Gel for Women50g01","MEICOLY","$6.99","750","25","$5243","03/24/2022","...","16","4.7","","21319","Beauty & Personal Care","B09VFL96WG","https://www.amazon.com/dp/B09VFL96WG"
"","","124","Ceya 3.5oz/ 100g Ultra Fine Glitter Powder Rose Gold Glitter 1/128 0.008 0.2mm for Slime Epoxy Resin Craft Tumbler Jewelry Nail Art Festival Makeup Scrapbook Painting Wedding Cards","ceya","$9.29","1170","39","$10869","07/27/2021","$4.36","199","4.6","$4.93","2683","Arts Crafts & Sewing","B09BCYGVCR","https://www.amazon.com/dp/B09BCYGVCR"
"","","125","Glitter!: A Celebration of Sparkle","Adams Media","","0","0","$0","03/10/2019","...","7","4.4","","4078783","Kindle Store","B07CL5XDBH","https://www.amazon.com/dp/B07CL5XDBH"
"","","126","TORC Iridescent White Chunky Glitter 4 OZ Glitter for Resin Crafts Arts Nail Art Cosmetic Festival Makeup 1/10 (2.5 mm)","TORC","$8.99","116","3","$1043","03/10/2022","...","2","3","","18350","Arts Crafts & Sewing","B09VBF8MHB","https://www.amazon.com/dp/B09VBF8MHB"
"","","127","Renfio Chameleon Ultra Fine Glitter Powder 50g Color Shift Extra Fine Dust Color Changing Tiny Glitters 1/128' 0.008' 0.2mm Epoxy Resin Supply Powders for Slime DIY Tumbler 1.75 Oz - Flamingo Opal","Renfio","$10.00","45","1","$450","10/21/2021","$5.58","39","4.5","$4.42","108484","Arts Crafts & Sewing","B09K3VQBXS","https://www.amazon.com/dp/B09K3VQBXS"
"","","128","Mermaid Sequins Body Glitter Gel Make Up Long Lasting Glitter for Body Face Hair Eyeshadow Music Festival Party Carnival Long Lasting Face Glitter No Glue Needed and Easy to Remove. (White)","Theshiry","$7.49","30","1","$225","04/10/2022","$3.35","0","","$4.14","171418","Beauty & Personal Care","B09XMK7816","https://www.amazon.com/dp/B09XMK7816"
"","","129","36 Colors Glitter Set Holographic Sequin Chunky Glitter Fine Glitter Metallic Gold Foil Gilding Flakes for Nail Art DIY Jewelry Resin Casting Molds Crafts Slime and Resin Jewelry Making Eyeshadow","Maitys","$6.09","12","0","$73","12/31/2020","$2.26","36","4.5","$3.83","112591","Arts Crafts & Sewing","B08Q7WWZB6","https://www.amazon.com/dp/B08Q7WWZB6"
"","","130","24 Pack Glitter Powder - Brightly Colored Loose Dust - Kids Fine Glitter Pack Shake Jars - Perfect for Holiday Crafting","Peachy Keen Crafts","$12.95","47","1","$609","07/23/2017","$5.87","333","4.6","$7.08","71676","Arts Crafts & Sewing","B0746ZFSN6","https://www.amazon.com/dp/B0746ZFSN6"
"","","131","Glow in The Dark Tiny Stars Shaped Glitter3mm Flakes Luminous Holographic Glitters for Tumbler DIYResin Craft Slime Nails Arts MakeupFestival Party - Green 10g(0.35oz)","Sourcingbay","$6.99","455","15","$3180","03/11/2022","$3.02","10","3.8","$3.97","6722","Arts Crafts & Sewing","B09VDQPNRB","https://www.amazon.com/dp/B09VDQPNRB"
"","","132","12 Pack - Multi-Colored Face & Body Glitter - Rainbow Chunky Glitter - Uses Include: Festival Rave Makeup Face Body Nails Resin Arts & Crafts Resin Tumblers Bath Bombs","Electric Bliss Beauty","$9.95","1193","39","$11870","10/20/2018","$5.61","7045","4.7","$4.34","16543","Beauty & Personal Care","B09843WCR1","https://www.amazon.com/dp/B09843WCR1"
"","","133","IBCCCNDC Glitter Spray for Hair and Body Tiktok 60ml Long Lasting Hair and Body Glitter Spray Shimmer Silver Glitter Hairspray for Party (1)","Ibcccndc","$10.99","150","5","$1649","06/09/2022","...","9","5","","71451","Beauty & Personal Care","B0B3QLRMC3","https://www.amazon.com/dp/B0B3QLRMC3"
"","","134","12 Sheets Nail Art Sticker 3D Self-Adhesive Teenitor Nail Art Decoration with 5 Boxes Holographic Nail Art Glitter Flakes Butterfly Heart Star Maple Leaf Nail Sequins and Nail Art Flower Slices","Teenitor","$11.99","2617","87","$31378","03/15/2021","$6.42","1192","4.7","$5.57","6533","Beauty & Personal Care","B08Z3QWWW6","https://www.amazon.com/dp/B08Z3QWWW6"
"","","135","","...","","...","...","...","...","...","0","","","","...","B08YKDTMXQ","https://www.amazon.com/dp/B08YKDTMXQ"
"","","136","American Crafts Rose Gold Glitter","American Crafts","$6.43","35","1","$225","07/08/2018","$1.93","604","4.7","$4.50","59340","Arts Crafts & Sewing","B07FBG6Y2K","https://www.amazon.com/dp/B07FBG6Y2K"
"","","137","besharppin 8 Boxes Glitters Sequins Chunky and Fine Glitter Mixed for Crafts Body Face Hair Makeup Nail Art (Blue)","besharppin","$9.98","90","3","$898","07/25/2020","$6.26","74","4.5","$3.72","91934","Beauty & Personal Care","B08DMVPM9L","https://www.amazon.com/dp/B08DMVPM9L"
"","","138","Chameleon Chunky Glitter LEOBRO 12 Color Holographic Craft Glitter for Resin Nail Glitter for Body Face Eye Epoxy Resin Flake Sequin Glitter for Crafts Resin Tumbler Keychain Jewelry Making","LEOBRO","$15.99","240","8","$3838","01/09/2021","$10.52","495","4.8","$5.47","20935","Arts Crafts & Sewing","B08SKYSZVQ","https://www.amazon.com/dp/B08SKYSZVQ"
"","","139","Punky Temporary Hair and Body Glitter Color Spray Travel Spray Lightweight Adds Sparkly Shimmery Glow Perfect to use On Hair Skin or Clothing 3.5 oz - GOLD/SILVER","Punky Jerome Russell","$15.86","68","2","$1078","08/15/2012","$9.94","99","4.1","$5.92","82189","Beauty & Personal Care","B00362X4WK","https://www.amazon.com/dp/B00362X4WK"
"","","140","Fine Glitter Powder Resin Glitter36 Colors Holographic Ultra Epoxy Glitter Assorted Craft Glitter Powder for Resin Arts Crafts SlimeTumblersNail&Painting ArtsGlitter Tumbler Candle Slime Making","Niuvresinkit","$25.99","15","0","$390","03/28/2022","$16.3","0","","$9.69","143800","Arts Crafts & Sewing","B09WRDN2BR","https://www.amazon.com/dp/B09WRDN2BR"
"","","141","Ceya Chunky Glitter 3.5oz/ 100g Pink Gold Craft Glitter Powder Mixed Fine Flakes Iridescent Nail Sequins for Nail Art Hair Epoxy Resin Tumblers Slime Painting Festival Decor","ceya","$12.89","465","15","$5994","01/15/2022","...","31","4.7","","8560","Arts Crafts & Sewing","B09NXJVPGZ","https://www.amazon.com/dp/B09NXJVPGZ"
"","","142","Chunky Glitter Fine Glitter and Flakes Mix Tufusiur 20 Jars Holographic Glitter for Nail Art Body Face Eye Hair Glitter for Euphoria Makeup Eyeshadow Resin Crafts Slime for Accessories Supplies","Tufusiur","$9.99","40","1","$400","03/27/2022","$5.42","84","4.5","$4.57","141976","Beauty & Personal Care","B09WMCYSVP","https://www.amazon.com/dp/B09WMCYSVP"
"","","143","Pacon Spectra Glitter Sparkling Crystals Blue 4-Ounce Jar (91640)","SPECTRA","$6.31","162","5","$1022","06/12/2012","$2.44","513","4.7","$3.87","75092","Arts Crafts & Sewing","B00EO71K0O","https://www.amazon.com/dp/B00EO71K0O"
"","","144","Warmfits Holographic Nail Glitter 12 Colors Holo Laser Superfine Cosmetic Festival Powder Nail Pigment Holo Nail Art Powder Craft Sequins Dust for Face Body Eye Festvial Hair","Warmfits","$11.99","714","23","$8561","08/15/2019","$6.65","2250","4.5","$5.34","30462","Beauty & Personal Care","B07TS7VSGX","https://www.amazon.com/dp/B07TS7VSGX"
"","","145","Kasa Smart Plug Classic 15A Smart Home Wi-Fi Outlet Works with Alexa & Google Home No Hub Required UL Certified 2.4G WiFi Only 1-Pack(HS105)  White","Kasa Smart","$20.88","366","12","$7642","08/08/2016","$13.98","13346","4.5","$6.90","30389","Tools & Home Improvement","B01K1JVZOE","https://www.amazon.com/dp/B01K1JVZOE"
"","","146","Glow in The Dark Chunky Glitter for Tumblers 12 Colors High Luminous Chunky Glitter for Resin Crafts Epoxy Slime Cosmetic Grade Nail Glitter Set for Face Body Skin","ARTISTMART","$15.99","100","3","$1599","01/03/2022","$9.82","20","4.3","$6.17","106333","Arts Crafts & Sewing","B09PN72648","https://www.amazon.com/dp/B09PN72648"
"","","147","Ambesi 35 Grams Fine Glitters 5 Colors Pink Extra Fine Glitter Holographic Ultra Fine Glitter for Makeup Body Nail Face Hair Eyeshadow Lip Gloss Arts Crafts Slime Resin Glitter Sequins Set","Ambesi","$7.09","","","","03/30/2022","...","4","4.1","","80282","Beauty & Personal Care","B09WYBVXCB","https://www.amazon.com/dp/B09WYBVXCB"
"","","148","LoveOurHome 15 Colors Holographic Chunky Glitter Flakes Star Moon Shaped Glitters Confetti Sequins Stickers Resin Accesories for Crafts Resin Epoxy Slime Acrylic Nails Festival Makeup","LoveOurHome","$15.99","68","2","$1087","02/23/2022","$10.05","11","5","$5.94","53474","Arts Crafts & Sewing","B09T9V6N3T","https://www.amazon.com/dp/B09T9V6N3T"
"","","149","Hefulland Holographic Body Glitter Gel Chunky Glitter Festival Accessories for Face Body Eye Long Lasting Glitter 2 Set (Silver&Gold)","Hefulland","$12.99","60","2","$779","10/12/2021","$8.12","6","4.6","$4.87","127996","Beauty & Personal Care","B09JCC95C9","https://www.amazon.com/dp/B09JCC95C9"
"","","150","Black Glitter YGDZ 150g Extra Fine Black Glitter for Resin Nails Tumblers Makeup Face Eye Hair Body Crafts Decoration 0.3mm","YGDZ","$8.99","159","5","$1429","07/06/2020","$5.35","479","4.6","$3.64","61579","Beauty & Personal Care","B08CH4VHF8","https://www.amazon.com/dp/B08CH4VHF8"
"","","151","Extra Fine Glitter Powder for Craft 24 Colors Holographic Cosmetic Laser Glitter for Nail Body Eye Hair Face Lip Gloss Iridescent Glitter Powder for Tumbler and Makeup (24 Fine)","Estanoite","$9.99","75","2","$749","12/07/2020","...","150","4.5","","104614","Beauty & Personal Care","B08PYLR5C2","https://www.amazon.com/dp/B08PYLR5C2"
"","","152","Sulyn Extra Fine 24 Karat Gold Glitter Stacker Jar 2 Ounces Non-Toxic Stackable and Reusable Jar Multiple Slot Openings for Easy Dispensing and Mess Reduction SUL50862","Sulyn","$5.89","229","7","$1349","10/04/2011","$1.47","615","4.6","$4.42","23810","Arts Crafts & Sewing","B009CFZYBY","https://www.amazon.com/dp/B009CFZYBY"
"","","153","Pacon PAC91780 Spectra Glitter Sparkling Crystals Gold 16-Ounce Jar","Unknown","$10.39","296","9","$3075","02/12/2005","$3.69","1327","4.8","$6.70","16789","Arts Crafts & Sewing","B00006IAHH","https://www.amazon.com/dp/B00006IAHH"
"","","154","Ceya Glow in The Dark Glitter 2.8oz/ 80g White Luminous Chunky Glitter Mix Fine Powder Flakes Fluorescent Nail Sequins for Crafts Resin Nails Painting Tumblers Hair Party DIY Phone Cases","ceya","$15.09","100","3","$1509","01/26/2022","$9.29","10","4.5","$5.80","40547","Arts Crafts & Sewing","B09R9LRSW6","https://www.amazon.com/dp/B09R9LRSW6"
"","","155","Sulyn 2oz. Glitter Stacker Jar- Ruby","Sulyn","$5.67","157","5","$890","04/03/2004","$1.28","929","4.7","$4.39","41761","Arts Crafts & Sewing","B009CFZUYU","https://www.amazon.com/dp/B009CFZUYU"
"","","156","TORC Iridescent Hot Pink Chunky Glitter 4 OZ Glitter for Resin Crafts Tumblers Cosmetic Makeup Nail Art Festival Decoration","TORC","$7.99","423","14","$3380","03/10/2022","$3.25","40","4.5","$4.74","6366","Arts Crafts & Sewing","B09VBPT92M","https://www.amazon.com/dp/B09VBPT92M"
"","","157","AddFavor 16 Bottle Chunky Glitter Iridescent Sequin Ultra Sparkle Flakes Opal Hexagons Shaped Nail Art Glitters for for Nail Art/Body/Face/Eye/Hair/Crafts/Slime Decoration Accessories Supplies","AddFavor","$14.99","15","0","$225","05/29/2022","$8.97","0","","$6.02","220318","Beauty & Personal Care","B0B2PJBD55","https://www.amazon.com/dp/B0B2PJBD55"
"","","158","BNTURE Holographic Chunky Glitter 3.5oz Rose Gold Craft Glitter Powder Mixed Chunky Fine for Crafts Resin Arts Cosmetic Festival Party Decoration Makeup Nail Art","BNTURE","$9.99","259","8","$2587","04/26/2022","$4.95","6","5","$5.04","13810","Arts Crafts & Sewing","B09YXRDW99","https://www.amazon.com/dp/B09YXRDW99"
"","","159","10 Pack Cosmetic Chunky Glitter Orange Red Green Color Mix Holographic Nail Glitter Resin Glitter Fine Powder+1mm+2mm+3mm Sequins Flakes Iridescent Art Glitter Set for Body Face Eyes Hair Crafts","GABOX","$7.99","49","1","$392","01/29/2021","$3.81","18","4.1","$4.18","170313","Beauty & Personal Care","B08RLFNC5J","https://www.amazon.com/dp/B08RLFNC5J"
"","","160","18 Boxes Holographic Cosmetic Festival Chunky Glitters Sequins Nail Sequins Iridescent Flakes Cosmetic Paillette Ultra-Thin Tips for Body Face Hair Make Up Nail Art Mixed Color Glitter","Kiikooll","$8.49","633","21","$5374","06/29/2019","$4.04","5843","4.7","$4.45","36619","Beauty & Personal Care","B07TV15GV8","https://www.amazon.com/dp/B07TV15GV8"
"","","161","Laza 12 Colors Glitter Nail Art Acrylic Nails Powder Mixed Sequins Iridescent Flakes Ultra-Thin Paillette Sparkles Tips Chunky Box 120g for Face Eyes Body Hair Crafts Tumblers - Mermaid Princess","Laza","$11.28","146","4","$1647","05/12/2019","$6.05","871","4.5","$5.23","66702","Beauty & Personal Care","B07RNL5PN7","https://www.amazon.com/dp/B07RNL5PN7"
"","","162","Holographic Nail Art Sequins Glitter Kits 6 Boxes 3D Nails Glitter Metallic Shining Flakes Acrylic Powder Dust Sequins for Nails Decoration Holographic Manicure Tips (Vintage Color)","FANJEIS","$6.99","717","23","$5012","12/15/2020","$3.51","934","4.4","$3.48","22467","Beauty & Personal Care","B08QRJYH11","https://www.amazon.com/dp/B08QRJYH11"
"","","163","Sulyn Petal Pink Glitter Jar 4 Ounces Non-Toxic Reusable Jar with Easy to Use Shaker Top Multiple Slot Openings for Easy Dispensing and Mess Reduction Hot Pink Glitter SUL50881","Sulyn","$5.76","86","2","$495","04/03/2004","$1.36","434","4.8","$4.40","53022","Arts Crafts & Sewing","B009CFUQV2","https://www.amazon.com/dp/B009CFUQV2"
"","","164","6 Color Body Glitter Gel SetsChristmas Party Makeup Face Body Eye Lips Hair Nail Cosmetic Festival Chunky GlitterEasy to Apply Easy to Remove Body Glitter","Melemando","$14.89","15","0","$223","06/08/2022","$9.74","0","","$5.15","250161","Beauty & Personal Care","B0B3N1T3BF","https://www.amazon.com/dp/B0B3N1T3BF"
"","","165","COKOHAPPY 8 Boxes Sky Blue Chunky Glitter Makeup Holographic Flake Cosmetic Sequins Glitter Ultra-thin Nail Art Iridescent Sparkle Mixed Glitter for Face Body Hair","COKOHAPPY","$8.99","138","4","$1241","12/09/2018","$4.73","611","4.6","$4.26","59959","Beauty & Personal Care","B07CCH1TNR","https://www.amazon.com/dp/B07CCH1TNR"
"","","166","Body Glitter 5 Color Set Chunky Glitter MixedHair Eyes Glitter Holographic Cosmetic for Christmas Gold Sliver Purple Pink Blue Shimmer Sequins Glitter","Lskrysha","$15.99","49","1","$784","08/19/2021","$9.82","38","4","$6.17","169146","Beauty & Personal Care","B09D7KWQBC","https://www.amazon.com/dp/B09D7KWQBC"
"","","167","KARIZMA Holographic Silver Body Glitter. 10g Chunky Face Glitter Hair Glitter Eye Glitter and Body Glitter for Women. Rave Glitter Festival Accessories Cosmetic Glitter Makeup. Loose Glitter Set","KARIZMA","$7.99","796","26","$6360","02/21/2017","$3.81","13632","4.5","$4.18","1881","Beauty & Personal Care","B014HZ9PXG","https://www.amazon.com/dp/B014HZ9PXG"
"","","168","Holographic Butterfly Nail Art Glitter 3D Sparkly Laser Butterfly Nail SequinFlake Glitter for Acrylic Nail Art Design Makeup DIY Decoration KitNail Manicure for Face Body Eye Hair","N\A","$6.99","30","1","$210","04/09/2022","$3.51","1","5","$3.48","201845","Beauty & Personal Care","B09XLR19TB","https://www.amazon.com/dp/B09XLR19TB"
"","","169","VCOLOKISHI Ultra Fine Glitter 12 Unique Colors Glitter Set 42.5g/Bottle Extra Fine Glitter for Tumbler Slime Epoxy Resin Body Face Nail Cosmetic Makeup Painting Art and Crafts Total 510g","VColokishi","$29.99","69","2","$2069","03/29/2022","$20.35","3","5","$9.64","23843","Arts Crafts & Sewing","B09WTSM8J6","https://www.amazon.com/dp/B09WTSM8J6"
"","","170","48 Boxes Glitter Set 24 Boxes 5g Fine Glitter&24 Boxes Holographic Chunky Glitter Sequins Iridescent Glitter Flakes for Nail ArtEyeshadowCosmeticMakeup. Body Face Glitter for Festival Halloween","Fandamei","$11.99","240","8","$2878","08/30/2020","$6.65","497","4.5","$5.34","50758","Beauty & Personal Care","B08H1ZMTGR","https://www.amazon.com/dp/B08H1ZMTGR"
"","","171","Glitter Spray Body Hair Face Highlighter Powder Spray Shimmer High Gloss Sparkle Powder Makeup Spray Cosmetic for Hair Body Women (Pearl White)","Yasovigi","$8.58","165","5","$1416","08/11/2021","$4.97","61","4","$3.61","64824","Beauty & Personal Care","B092DT1HK5","https://www.amazon.com/dp/B092DT1HK5"
"","","172","Sulyn Extra Fine Crystal Diamond Glitter Stacker Jar 2 Ounces Non-Toxic Stackable and Reusable Jar Multiple Slot Openings for Easy Dispensing and Mess Reduction SUL508601 Pack","Sulyn","$6.99","529","17","$3698","04/03/2004","$2.4","2961","4.7","$4.59","7220","Arts Crafts & Sewing","B009CFYDSY","https://www.amazon.com/dp/B009CFYDSY"
"","","173","Metallic Glue with Glitter Bottles 4 Rainbow Colors (6.76 oz 8 Pack)","Bright Creations","$17.99","68","2","$1223","07/04/2020","$8.86","65","4.3","$9.13","72044","Arts Crafts & Sewing","B0832P28MR","https://www.amazon.com/dp/B0832P28MR"
"","","174","Hemway Craft Glitter 100g / 3.5oz Glitter Flakes for Arts Crafts Tumblers Resin Epoxy Scrapbook Glass Schools Paper Halloween Decorations - Fine (1/64' 0.015' 0.4mm) - Pink Holographic","Hemway","$12.95","1024","34","$13261","11/20/2018","$8.09","15321","4.7","$4.86","5183","Arts Crafts & Sewing","B07KRFTNLF","https://www.amazon.com/dp/B07KRFTNLF"
"","","175","Nail Gang Pro Mirror effect mermaid rainbow chameleon chrome nail pigment powder purple nail polish powder color laser glitter powder sequins nail art decoration tool smokey eyes make up crafting (C3)","Nail Gang","$10.00","1515","50","$15150","08/03/2021","...","2","2.9","","7730","Beauty & Personal Care","B09FK4KNMD","https://www.amazon.com/dp/B09FK4KNMD"
"","","176","PACON - PAC91710 Pacon P0091710 Spectra Glitter Sparkling Crystals Silver 16-Ounce Jar","Unknown","$10.09","113","3","$1140","02/12/2005","$3.44","493","4.7","$6.65","33182","Arts Crafts & Sewing","B00006IAHD","https://www.amazon.com/dp/B00006IAHD"
"","","177","SEISSO 12 Colors Glow in The Dark Glitter Set with UV Flashlight Luminous Chunky Glitter Epoxy Glitter for Resin Arts Crafts Premium Sequins for Slime Cosmetic Grade Flakes for Makeup","SEISSO","$19.99","25","0","$500","05/12/2022","...","8","4.4","","122345","Arts Crafts & Sewing","B09WY5C52C","https://www.amazon.com/dp/B09WY5C52C"
