"Export time: 8/7/2022, 2:43:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","69","Home & Stuff Cute Telescopic Standing Boba Design Pen Holder Pencil Case Kawaii Stationery Can Be Pouch Gadget Travel Accessories Makeup Cosmetic Bag","Home & Stuff","$10.99","180","12","$1978","07/12/2022","$5.8","0","","$5.19","18806","Office Products","B0B6BDGB7W","https://www.amazon.com/Home-Stuff-Telescopic-Stationery-Accessories/dp/B0B6BDGB7W/ref=sr_1_63?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-63"
"","","70","Cute Pencil Case Large Capacity Pen Bag Multifunction Portable Compartments Pencil Pouch (Black Style-3)","Xgvuqqi","$9.99","1110","37","$11089","07/27/2022","","1","5","","6912","Office Products","B0B4FVB35Y","https://www.amazon.com/Capacity-Multifunction-Portable-Compartments-Style-3/dp/B0B4FVB35Y/ref=sr_1_64?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-64"
"","","71","JYPS Mermaid Pencil Box for Girls Kids Lock Box for School with Portable Handle and Mermaid Keychain Purple Pencil Box Cute Mermaid School Supplies Back to School Gifts for Kids Girls","JYPS","$19.98","660","22","$13187","07/01/2022","","0","","","5887","Arts Crafts & Sewing","B0B5K9LRPJ","https://www.amazon.com/JYPS-Mermaid-Portable-Keychain-Supplies/dp/B0B5K9LRPJ/ref=sr_1_68?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-68"
"","","72","iDream365 Apple Pencil Case HolderSlim EVA Carrying Case/Bag/Pouch/Holder for Apple PencilsExecutive Fountain PenBallpoint PenStylus Touch Pen-Black","iDream365","$9.98","1219","72","$12166","05/19/2016","$5.56","2083","4.7","$4.42","3431","Office Products","B01FWE0DQY","https://www.amazon.com/iDream365-Carrying-Executive-Ballpoint-Pen-Black/dp/B01FWE0DQY/ref=sr_1_69?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-69"
"","","73","DANRONG Colored Plastic Pencil Box Large Capacity Pencil Case Pencil Boxs for Kids Adults Hard Crayon Box Storage with Snap-Tight Lid for School Office Supplies (Blue)","DANRONG","$8.99","3895","208","$35016","04/09/2021","$4.1","468","4.5","$4.89","920","Office Products","B0926TZZMX","https://www.amazon.com/DANRONG-Colored-Capacity-Snap-Tight-Supplies/dp/B0926TZZMX/ref=sr_1_70?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-70"
"","","74","Big Capacity Pencil Case 3 Compartments Canvas Bag Multifunctional Marker Pen Pouch Holder Office College School Durable Portable Large Storage Bag for Kids Teens Student Adults","Zcassi","$13.97","1952","118","$27269","07/04/2021","$8.33","578","4.7","$5.64","710","Arts Crafts & Sewing","B098N8976B","https://www.amazon.com/Capacity-Compartments-Multifunctional-College-Portable/dp/B098N8976B/ref=sr_1_71?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-71"
"","","75","Apple Smart Keyboard for iPad (9th 8th and 7th Generation) and iPad Air (3rd Generation) - US English","Apple","$149.98","","","","04/14/2020","","4972","4.6","","","","B0863F5KCT","https://www.amazon.com/Apple-Smart-Keyboard-iPad-Generation/dp/B0863F5KCT/ref=sr_1_72?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-72"
"","","76","Eastpak - Benchmark Single","Eastpak","$10.90","144","13","$1570","03/10/2021","$5.72","8","5","$5.18","10031","Arts Crafts & Sewing","B0774CLRSH","https://www.amazon.com/Eastpak-Benchmark-Single-Pencil-Cloud/dp/B0774CLRSH/ref=sr_1_73?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-73"
"","","77","Cute Large Capacity Pen Pouch Fashion Big Pencil Case Canvas Aesthetic Flower Pencil Bag Organizer Big Stationery Bag Cute Pen Holder for Art Supplies(Flower)","pabeorsn","$16.99","130","9","$2209","04/29/2022","$10.9","1","5","$6.09","23846","Office Products","B09Z65VZNL","https://www.amazon.com/Capacity-Aesthetic-Organizer-Stationery-Supplies/dp/B09Z65VZNL/ref=sr_1_74?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-74"
"","","78","Weekinne Pencil Case Big Capacity Pen Case Large Storage Bag Pouch Holder Box Organizer Pink","Weekinne","$8.99","420","19","$3776","07/19/2022","$4.1","0","","$4.89","12853","Office Products","B09Y1F44T4","https://www.amazon.com/Weekinne-Pencil-Capacity-Storage-Organizer/dp/B09Y1F44T4/ref=sr_1_76?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-76"
"","","79","Black and White Cow Print Pencil Case Pen Pouch Student Stationery School Stationery Holder Bag for Teen Boys Girls","Bolaz","$17.99","90","3","$1619","03/21/2022","","0","","","49164","Office Products","B09W2KLL7L","https://www.amazon.com/Pencil-Student-Stationery-School-Holder/dp/B09W2KLL7L/ref=sr_1_77?crid=XT8105YEMFF4&keywords=pencil+case&qid=1659908027&sprefix=%2Caps%2C158&sr=8-77"
