"Export time: 8/6/2022, 9:02:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","53","Ainiv 32PCS Eco-friendly Wood & Plastic Free Recycled Rainbow Paper Pencils 2 HB Pencils Number 2 Pencils Erasers Toppers with Pencil Sharpener Macaron Colored Pencils for School and Office Supplies","Ainiv","$19.99","48","1","$960","04/17/2022","$13.22","0","","$6.77","41650","Office Products","B09Y666SY5","https://www.amazon.com/dp/B09Y666SY5"
"","","54","42 Pieces Scented Pencils Fun Pencil with Eraser Cartoon Pencil Toppers Fruit Pencil Toppers with Pencil Toppers Lovely Wood Pencil with Fruit Element Graphite Pencil","Leinuosen","$17.99","210","7","$3778","04/13/2022","$11.52","3","3.5","$6.47","20409","Office Products","B09XX7QH2T","https://www.amazon.com/dp/B09XX7QH2T"
"","","55","BIC Xtra-Sparkle Mechanical Pencil Medium Point (0.7 mm) 24-Count Refillable Design for Long-Lasting Use","BIC","$6.49","11579","385","$75148","02/29/2008","$1.98","34164","4.8","$4.51","162","Office Products","B0007L1VLO","https://www.amazon.com/dp/B0007L1VLO"
"","","56","Environmentally Friendly Wooden Pencils (30 Pcs Per Barrel) Triangular Grip Pen Design Graphite HB Lead Core with Eraser Suitable for Children and Adults to Write Sketches and Paint","DMXM","$12.99","150","5","$1949","05/22/2021","$7.27","56","4.5","$5.72","36185","Office Products","B0915M3WMY","https://www.amazon.com/dp/B0915M3WMY"
"","","57","GANSSIA Colorful Series Design 0.7mm Mechanical Pencils Pack of 8 Pcs","GANSSIA","$9.99","619","20","$6184","08/08/2016","$5.57","1270","4.5","$4.42","6496","Office Products","B01K1SBKVS","https://www.amazon.com/dp/B01K1SBKVS"
"","","58","Dixon Ticonderoga Wood-Cased 2 Pencils Box of 24 Black (13926)","Ticonderoga","$8.59","7811","260","$67096","06/21/2017","$3.76","10833","4.8","$4.83","320","Office Products","B004X4KRPM","https://www.amazon.com/dp/B004X4KRPM"
"","","59","Graphite Smencils Cylinder - HB 2 Scented Pencils 50 Count Gifts for Kids Party Favors Classroom Rewards","Scentco","$79.99","292","9","$23357","04/04/2016","$62.2","284","4.7","$17.79","26212","Office Products","B00G70XDKG","https://www.amazon.com/dp/B00G70XDKG"
"","","60","60 Pcs Inspirational Pencils Personalized Pencils with Name Cute Pencils Motivational Pencils for Student Color Changing Mood Pencils Heat Activated Pencils for Kids School (Multicolor)","Gersoniel","$19.99","250","8","$4998","12/12/2021","$13.4","19","4.4","$6.59","15611","Office Products","B09NHQL5V9","https://www.amazon.com/dp/B09NHQL5V9"
"","","61","G.T. Luscombe Company Inc. Bible Dry Highlighting Kit | No Bleed Eco-Friendly Refillable Dry Highlighters | No Sharpening | No Smearing or Fading | Vibrant Colors Yellow Blue Pink Green (Set of 4)","G.T. Luscombe Company Inc","$12.99","456","15","$5923","02/28/2010","$8.12","1508","4.6","$4.87","21059","Office Products","B003AHIK7U","https://www.amazon.com/dp/B003AHIK7U"
"","","62","Etmact 50 Pack Assorted Colorful Cartoon Animal Pencil With Eraser Novelty Dot & Stripe Giant Eraser Topper Kids Pencils Kid Pencils Pencil With Eraser Animal Pens Pencils Bulk For Kids Animal Pencill","Etmact","$13.99","1126","37","$15753","11/01/2017","$8.35","634","4.4","$5.64","5529","Office Products","B07748L3GG","https://www.amazon.com/dp/B07748L3GG"
"","","63","Elfwoods 12 Colored Pencils Pack of 6 Eco-Friendly Colored Pencils for Kids Assorted Colors for Coloring and Drawing 72 Count","elfwoods","$15.00","30","1","$450","04/29/2021","$7.61","4","4.7","$7.39","86666","Office Products","B093WPLJPB","https://www.amazon.com/dp/B093WPLJPB"
"","","64","Ticonderoga Pencils Wood-Cased Graphite 2 HB Soft Yellow 12-Pack (13882)","Ticonderoga","$2.49","35826","1194","$89207","12/18/2008","$-0.8","11148","4.8","$3.29","64","Office Products","B001AZ1D3C","https://www.amazon.com/dp/B001AZ1D3C"
"","","65","finenolo 72 Pack Colored Pencils for Adult Coloring Books Soft Core Art Drawing Pencils for Artists Kids Beginners Coloring Pencils Set with Built-in Sharpener for Coloring Sketching and Painting","finenolo","$15.99","260","8","$4157","03/16/2022","$9.07","9","4.7","$6.92","12420","Office Products","B09VSR9Z1P","https://www.amazon.com/dp/B09VSR9Z1P"
"","","66","Short Jumbo Pencils for Kids Preschoolers Kindergarten Toddlers & Beginners - 12 Fat Pencils and 1 Sharpener & Eraser Pencils 2 Triangle Grip Big Pencils Kids Pencils (Color DIY)","Pencil Buddies","$7.99","294","9","$2349","02/24/2022","$3.87","46","4.5","$4.12","19539","Office Products","B09M2MLMJR","https://www.amazon.com/dp/B09M2MLMJR"
"","","67","Cute Pencils for Kids Fun Pencil with Erasers Toppers Woodcased 2 Pencils for School Classroom(12 Pack)","BUSHIBU","$7.99","1136","37","$9077","09/15/2016","$3.02","927","4.4","$4.97","4287","Office Products","B07544TX37","https://www.amazon.com/dp/B07544TX37"
"","","68","Greenica Dreams Black Plantable seed Pencils| Eco Friendly| Drawing| Writing| Gifting (Pack of of 200)","Greenica Dreams","$72.00","0","0","$0","07/24/2022","...","0","","","430114","Office Products","B0B6CWKZDH","https://www.amazon.com/dp/B0B6CWKZDH"
"","","69","Eco newspaper pencil-120 pieces(1 Pack) 2B made from 100% recycled newspaper pencil for writing/drawing/design for office/schools","Ecopencils","$52.99","0","0","$0","12/30/2019","$39.25","2","4.6","$13.74","230314","Office Products","B083BYF268","https://www.amazon.com/dp/B083BYF268"
"","","70","Madisi Assorted Colorful Pencils Incentive Pencils2 HB 10 Designs 150 Pack pencils bulk for kids","Madisi","$19.99","995","33","$19890","09/17/2018","$11.85","898","4.8","$8.14","5753","Office Products","B07HGPXPK5","https://www.amazon.com/dp/B07HGPXPK5"
"","","71","BIC Xtra-Smooth Mechanical Pencils With Erasers Medium Point (0.7mm) 40-Count Pack Bulk Mechanical Pencils for School or Office Supplies","BIC","$6.24","46149","1538","$287970","08/04/2016","$1.53","27853","4.8","$4.71","18","Office Products","B01JHMVG5O","https://www.amazon.com/dp/B01JHMVG5O"
"","","72","TICONDEROGA Pencils Wood-Cased Pre-Sharpened 2 HB Soft Yellow 10 Count (X33892)","Ticonderoga","$8.60","43616","1453","$375098","06/20/2007","$4.39","21794","4.8","$4.21","27","Office Products","B002HVXXCW","https://www.amazon.com/dp/B002HVXXCW"
"","","73","KUTSUWA Hi LiNE Highlighter Pencil 4 brilliant fluorescent colors/set 1 Set Yellow green Pink Orange (PA001)","KUTSUWA","$11.14","23","0","$256","10/22/2017","$6.55","83","4.4","$4.59","83241","Office Products","B01N90W473","https://www.amazon.com/dp/B01N90W473"
"","","74","Pentel Twist-Erase III Mechanical Pencils 0.7mm Assorted Barrel Colors Pack Of 2 Pencils","Pentel","$10.89","5817","193","$63347","09/30/2010","$6.34","10337","4.8","$4.55","1228","Office Products","B002JG10GG","https://www.amazon.com/dp/B002JG10GG"
"","","75","Sharpie S-Gel Gel Pens Medium Point (0.7mm) Pearl White Body Black Gel Ink Pens 12 Count","SHARPIE","$12.99","13051","435","$169532","08/31/2020","$8.12","7117","4.8","$4.87","259","Office Products","B08BX5THHP","https://www.amazon.com/dp/B08BX5THHP"
"","","76","Half Pencils with Eraser - Golf Classroom Pew Short Mini - Hexagon Sharpened Non Toxic 2 Pencil Color - Natural (Box of 48) Golf Pocket Pencils","Express Pencils","$10.89","218","7","$2374","05/26/2014","$5.49","386","4.8","$5.40","27546","Office Products","B00ZPW8Y9M","https://www.amazon.com/dp/B00ZPW8Y9M"
"","","77","Scentco Graphite Smencils 5-Pack of HB 2 Scented Pencils","Scentco","$8.99","1452","48","$13053","05/15/2014","$4.72","3761","4.8","$4.27","5245","Office Products","B00NAFDIOM","https://www.amazon.com/dp/B00NAFDIOM"
"","","78","BIC Xtra-Strong Thick Lead Mechanical Pencil With Colorful Barrel Thick Point (0.9mm) 24-Count Pack Mechanical Pencils With Erasers (Packaging May Vary)","BIC","$3.94","31409","1046","$123751","01/01/2007","$-0.19","14808","4.8","$4.13","13","Office Products","B001CD9RRG","https://www.amazon.com/dp/B001CD9RRG"
"","","79","Eco Highlighter Pencils - Set of 4 YELLOW - Will Not Bleed or Dry Out - Great for Left Handed Does not Smudge","Stubby Pencil Studio","$14.99","12","0","$180","02/28/2014","$9.82","71","4.2","$5.17","178767","Office Products","B00IQHQNU0","https://www.amazon.com/dp/B00IQHQNU0"
"","","80","Zebra Z-Grip Mechanical Pencil 0.7mm Point Size HB 2 Graphite Black Grip 24 Pack","Zebra Pen","$7.99","2376","79","$18984","06/26/2017","$3.02","2114","4.6","$4.97","1051","Office Products","B001BZ6ZNO","https://www.amazon.com/dp/B001BZ6ZNO"
"","","81","NatCot Rainbow Paper Pencils 2 HB Environmentally Friendly Fun Pencils 12-Pack with Animals Building Blocks Pencil Sharpener and Cap Eraser for School and Office Supplies (Multicolor Elephant)","NatCot","$8.99","12","0","$108","12/09/2021","$4.1","22","4.6","$4.89","97727","Office Products","B09ND6RGLF","https://www.amazon.com/dp/B09ND6RGLF"
"","","82","Nicpro 6 PCS Pastel Mechanical Pencil 0.5 & 0.7 mm with Case for School with 12 tubes HB Lead Refills Erasers Eraser Refills For Student Writing Drawing Sketching Blue & Pink & White Colors","Nicpro","$12.99","3797","126","$49323","09/24/2020","$8.12","1218","4.4","$4.87","979","Office Products","B08K2W55NS","https://www.amazon.com/dp/B08K2W55NS"
"","","83","36 Pieces Colorful Pencils Rainbow Pencils Happy Birthday Pencil Ink-less Pencils Eternal with Eraser for Adults and Children","Chinco","$12.99","0","0","$0","09/29/2021","$7.97","3","4.4","$5.02","284971","Office Products","B09GFF58R8","https://www.amazon.com/dp/B09GFF58R8"
"","","84","BIC Xtra Smooth Mechanical Pencils With Erasers Medium Point (0.7mm) 40-Count Pack Bulk Mechanical Pencils for School or Office Supplies","BIC","$6.24","11375","379","$70980","11/03/2020","$1.53","3276","4.8","$4.71","761","Office Products","B08MQRQTKJ","https://www.amazon.com/dp/B08MQRQTKJ"
