"Export time: 8/7/2022, 6:21:05 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","66","TFF Rainbow Butterfly 360 Degree Butterfly Gold Wings Wings Dancing Color Butterfly Props Belly Dance Butterfly Wings","TFF","$95.71","...","...","...","06/15/2021","...","0","","","4634153","...","B09GP6598V","https://www.amazon.com/dp/B09GP6598V"
"","","67","NIMONI LED Belly Dance Wings Luminous Butterfly Wing Performance Costume with Telescopic Sticks for Halloween","NIMONI","$45.99","...","...","...","07/05/2021","...","9","3.7","","","...","B098Q5MVM3","https://www.amazon.com/dp/B098Q5MVM3"
"","","68","Pilot-Trade Women's 2 Stick Belly Dance Costume Bifurcate Isis Wings","Pilot-trade clothing trade co.Ltd","$22.98","0","0","$0","05/03/2015","...","9","4.4","","5483788","Clothing Shoes & Jewelry","B00X3JLP18","https://www.amazon.com/dp/B00X3JLP18"
"","","69","100% Real Silk Chinese Belly Dance Fan Veil Hand Made White Turquoise Blue 3 Sizes","Nimiman","$29.90","2","0","$60","05/20/2017","$20.42","126","4.5","$9.48","616155","Clothing Shoes & Jewelry","B072FN27SJ","https://www.amazon.com/dp/B072FN27SJ"
"","","70","Astage Girls Genie Costume India Belly Dance Arabian Princess Halloween Costume","Astage","$29.99","5","0","$150","11/19/2015","$19.68","264","4.5","$10.31","112467","Toys & Games","B0189DHBLA","https://www.amazon.com/dp/B0189DHBLA"
"","","71","ROYAL SMEELA Belly Dance Dress Belly Dance Costume Dancer Costumes for Women Phoenix Dancing Dresses Carnival Outfit","ROYAL SMEELA","$69.99","0","0","$0","09/11/2018","$52.76","41","3.8","$17.23","279109","Sports & Outdoors","B07H96YBMG","https://www.amazon.com/dp/B07H96YBMG"
"","","72","Nimiman New Arrivals 100% Silk Belly Dance Silk Veils Belly Dancing accessories","Nimiman","$22.50","6","0","$135","05/20/2017","$15.41","54","4.6","$7.10","217182","Clothing Shoes & Jewelry","B0755FR6LK","https://www.amazon.com/dp/B0755FR6LK"
"","","73","ROYAL SMEELA Belly Dance Costume Set for Women Chiffon Dancing Skirt and Tops Sexy Large Swing Dancing Skirts Dress One Size","ROYAL SMEELA","$42.99","0","0","$0","09/06/2018","$30.11","33","4.3","$12.88","791243","Sports & Outdoors","B07H6DBTTX","https://www.amazon.com/dp/B07H6DBTTX"
"","","74","Astage Kids Princess Girl Indian Belly Dance Costume Cosplay Bollywood Ornaments","Astage","$27.99","0","0","$0","01/03/2018","$17.98","29","4.4","$10.01","831791","Sports & Outdoors","B078ST6X4X","https://www.amazon.com/dp/B078ST6X4X"
"","","75","Breevo Girl's Dance Costumes Party Dress Halloween Costumes Pink 4T-16","Breevo","$30.99","100","3","$3099","09/03/2018","$21.32","1008","4.7","$9.67","215918","Clothing Shoes & Jewelry","B07H4DZ3YH","https://www.amazon.com/dp/B07H4DZ3YH"
"","","76","ROYAL SMEELA Belly Dance Costume Set for Women Sexy Tribal Belly Dance Bra and Belt Carnival Professional Dancing Suit Outfit","ROYAL SMEELA","$75.99","0","0","$0","12/25/2016","...","44","4.5","","347083","Sports & Outdoors","B01N9LC3UM","https://www.amazon.com/dp/B01N9LC3UM"
"","","77","Yizhiwu Women 1 Pair 100% Silk Long Belly Dance Fan Veils 18090 cm","Yizhiwu","$29.00","0","0","$0","07/25/2018","$19.67","14","4.4","$9.33","801302","Clothing Shoes & Jewelry","B07G1F9P7V","https://www.amazon.com/dp/B07G1F9P7V"
"","","78","LED Isis Wings Glow Light Up Costumes Performance Clothing Carnival Halloween Costumes Butterfly Wings with Telescopic Sticks","BellyAngel","$48.99","...","...","...","03/01/2019","...","13","4.3","","","...","B07PBPT9PY","https://www.amazon.com/dp/B07PBPT9PY"
"","","79","ROYAL SMEELA Belly Dance Costume Set for Women Belly Dance Bra and Belt Chiffon Dancing Skirts Professional Outfit 3pcs","ROYAL SMEELA","$95.99","30","1","$2880","05/27/2016","$75.8","148","4.1","$20.19","208190","Sports & Outdoors","B01GA0Z3LY","https://www.amazon.com/dp/B01GA0Z3LY"
"","","80","ORIDOOR Women's Latin Belly Dance Costume Padded Bra Top & Hip Scarf with Sequin Fringe Halloween Dance Outfit","ORIDOOR","$23.99","0","0","$0","07/30/2019","$16.62","36","4.2","$7.37","281032","Sports & Outdoors","B07VVHN7R4","https://www.amazon.com/dp/B07VVHN7R4"
"","","81","Nimiman Women Real Silk 1 Pair 40cm(15.7') Colorful Belly Dancing Silk Bamboo Veils Dance Short Fan Veil Gradient Color","Nimiman","$18.90","0","0","$0","05/20/2017","$11.47","49","3.7","$7.43","745330","Clothing Shoes & Jewelry","B07PGTHY98","https://www.amazon.com/dp/B07PGTHY98"
"","","82","XIAXAIXU LED Light Up Butterfly Wing Halloween Cosplay Costume Belly Dance Party with Telescopic Stick Performance for Women Girls (Multicolor Adult Without Stick)","XIAXAIXU","$48.50","...","...","...","09/16/2021","...","0","","","","...","B09GKGR9Q1","https://www.amazon.com/dp/B09GKGR9Q1"
"","","83","Sequin Chiffon Skirt for Women Costume","Seawhisper","$29.99","8","0","$240","04/02/2016","$21.09","996","4.4","$8.90","101019","Sports & Outdoors","B019XTEG3U","https://www.amazon.com/dp/B019XTEG3U"
"","","84","Belly Dance Costume Bollywood Dress - Halloween Chiffon Dance Outfit Costumes with Head Veil for Girls","MISI CHAO","$37.52","30","1","$1126","03/04/2018","$25.33","100","4.3","$12.19","489720","Clothing Shoes & Jewelry","B07B7GNLWX","https://www.amazon.com/dp/B07B7GNLWX"
"","","85","Hoohu Womens Indian Belly Dance Costumes Performance Outfits Butterfly Bandage Padded Bra Sequin Pearl Embroidery Tank Top","Hoohu","$18.99","195","6","$3703","04/02/2018","$12.22","299","3.8","$6.77","99706","Clothing Shoes & Jewelry","B07BWFLBQG","https://www.amazon.com/dp/B07BWFLBQG"
"","","86","CALIDAKA Led Isis WingsLed Belly Dance WingsBelly Dance Led Isis WingsLed Butterfly WingsLed Glow Angel Wings with Telescopic Stick for CarnivalStageHalloween Christmas Party(White)","CALIDAKA","$39.98","15","0","$600","10/31/2021","$28.04","12","4.5","$11.94","499094","Clothing Shoes & Jewelry","B09B21W6RN","https://www.amazon.com/dp/B09B21W6RN"
"","","87","SYCOOVEN Belly Dance LED Angel Wings Bar Belly Dance Light Up Stage Wear 360 Degrees Performance Props LED Wing(White)","SYCOOVEN","$39.98","30","1","$1199","02/19/2022","$28.04","4","5","$11.94","535128","Clothing Shoes & Jewelry","B09G9SM51C","https://www.amazon.com/dp/B09G9SM51C"
"","","88","ZLTdream Lady's Belly Dance Chiffon Banadge Top and Lantern Coins Pants","ZLTdream","$28.82","2","0","$58","04/21/2015","$18.69","593","4.1","$10.13","231125","Sports & Outdoors","B00WHIY2FW","https://www.amazon.com/dp/B00WHIY2FW"
"","","89","LOHOME Girls LED Butterfly Wings Belly Dance Costumes Glowing Performance Clothing With Telescopic Stick for Carnival Stage Halloween Christmas Party","LOHOME","$41.99","0","0","$0","05/18/2019","$31.29","123","4.4","$10.70","349263","Toys & Games","B07JM8R28H","https://www.amazon.com/dp/B07JM8R28H"
"","","90","Bar Belly Dance Isis WingLED Angel Wings for WomenHalloween Christmas Light Up Stage Wear Rave Performance Props","CALIDAKA","$39.98","113","3","$4518","05/19/2021","$28.04","23","4.4","$11.94","187821","Clothing Shoes & Jewelry","B095HJ5SQZ","https://www.amazon.com/dp/B095HJ5SQZ"
"","","91","Halloween Belly Dance LED Angel WingsBar Belly Dance Light Up Stage Wear 360 Degrees Performance Props LED Wing for Women(White)","Saycker","$40.98","65","2","$2664","11/10/2021","$28.87","20","4.6","$12.11","611126","Clothing Shoes & Jewelry","B0995J86JJ","https://www.amazon.com/dp/B0995J86JJ"
"","","92","Premium Lightweight Hand Protection Telescopic Stick Stainless Steel Telescopic Rod for Belly Dance Isis Wings","Showyou","$12.69","15","0","$190","06/03/2018","$7.61","112","4.4","$5.08","647942","Clothing Shoes & Jewelry","B07DPQNG3B","https://www.amazon.com/dp/B07DPQNG3B"
"","","93","Women Professional Belly Dance Isis Wings 360 Degree Angle Wings with Sticks","Yizhiwu","$17.90","0","0","$0","07/25/2018","$11.44","87","4.3","$6.46","1160273","Sports & Outdoors","B07HD3KYFT","https://www.amazon.com/dp/B07HD3KYFT"
"","","94","Women Dancewear Belly Dance Bags Transparent Storage Bag for Wing","Baosity","$7.99","...","...","...","06/08/2021","...","1","5","","","...","B092WBM58B","https://www.amazon.com/dp/B092WBM58B"
"","","95","Nimiman Belly Dance isis Wings Sticks Portable Telescopic Stainless Steel Sticks","Nimiman","$10.90","68","2","$741","05/20/2017","$6","244","4.6","$4.91","114319","Sports & Outdoors","B07955FZHT","https://www.amazon.com/dp/B07955FZHT"
"","","96","RELBCY Belly Dance Hip Skirt Sequins Fringe Skirt Tassel Hip Scarf Rave Skirt for Women and Girls","RELBCY","$16.66","92","3","$1533","05/03/2022","$10.62","347","4.1","$6.04","48856","Sports & Outdoors","B0892ZFKMB","https://www.amazon.com/dp/B0892ZFKMB"
